ID,Date,AveragePrice,Total Volume,Mango_4046,Mango_4225,Mango_4770,Small Bags,Large Bags,Total Bags
11296,2016-12-31,1.73,21989992.59,5805255.29,22156705.48,16574005.65,2049710.05,16150250.6,18199960.65
11297,2017-01-01,0.81,13414930.52,13218915.09,11671627.27,16350351.03,2465098.44,4553876.49,7018974.93
11298,2017-01-01,2.31,34042800.51,2077514.66,1998096.68,11694780.07,2191871.6,14561960.43,16753832.03
11299,2017-01-01,1.04,9215681.87,17619086.8,1131422.63,6676433.98,105757.7,14749755.02,14855512.72
11300,2017-01-01,1.66,51094867.8,15133372.4,953818.81,11453501.56,450114.24,12295339.32,12745453.56
11301,2017-01-01,1.0,14100104.68,7951235.27,8847699.75,17550085.05,1730154.22,17309267.83,19039422.05
11302,2017-01-01,1.98,37381850.14,12885999.24,19687269.28,12331766.12,209028.76,8704658.72,8913687.48
11303,2017-01-01,0.77,7814873.63,3837288.52,18943535.3,16273681.68,2534544.71,4044735.6,6579280.3100000005
11304,2017-01-01,0.5,61158848.44,20172162.65,8367067.0,6676487.91,1199807.13,12622599.98,13822407.11
11305,2017-01-01,0.58,28413579.07,16296787.48,17613192.77,5662961.66,1747983.1,18378557.74,20126540.84
11306,2017-01-01,3.12,51390366.24,16150053.62,17108850.17,4956557.05,121737.14,12207215.34,12328952.48
11307,2017-01-01,0.84,48044849.48,3139780.88,10985062.99,9517061.62,1096088.94,17022263.58,18118352.52
11308,2017-01-01,2.43,44609869.54,363015.41,9197237.77,8368730.22,610127.67,16776950.0,17387077.67
11309,2017-01-01,0.63,51714990.78,11982887.09,4106328.54,16548936.61,266970.62,116927.77,383898.39
11310,2017-01-01,0.74,6279618.88,2950231.45,6340260.34,2181457.8,1712731.39,1499508.36,3212239.75
11311,2017-01-01,1.87,42409933.18,15975919.74,7703159.0,10733625.11,2487385.42,10698972.66,13186358.08
11312,2017-01-02,1.75,16615765.29,8517316.84,18484142.6,7815248.87,776931.54,16575171.57,17352103.11
11313,2017-01-02,3.11,49121434.55,6931218.16,12576150.11,18163666.76,2364550.8,7431468.9,9796019.7
11314,2017-01-02,3.09,59809704.12,1507642.57,4569522.88,15273575.12,7927.0,17220673.14,17228600.14
11315,2017-01-02,2.63,56348194.22,20390022.54,2179466.4,8395367.66,1688001.96,6822963.78,8510965.74
11316,2017-01-02,2.13,7185237.82,19570088.1,11295931.46,12410690.88,1351353.49,8075030.38,9426383.87
11317,2017-01-02,1.72,23099166.29,2693864.06,15154449.03,14444438.7,939875.07,6270145.75,7210020.82
11318,2017-01-02,1.44,22772283.23,6812844.11,18624374.58,1378234.07,1063213.35,8558971.55,9622184.9
11319,2017-01-02,3.1,7644281.41,7999644.67,18133818.8,13052063.1,1529735.74,8887826.63,10417562.37
11320,2017-01-02,2.13,6133508.67,6075688.02,18744281.33,2702354.22,1421011.18,9313277.06,10734288.24
11321,2017-01-02,2.07,24057858.74,19129106.5,10185668.23,3660513.04,1294045.11,5534992.56,6829037.67
11322,2017-01-02,1.09,62010074.33,14766280.29,19688182.09,8935113.67,2503127.59,7461016.14,9964143.73
11323,2017-01-02,0.57,35562164.69,19568156.19,10111999.41,18975067.79,1957233.7,11704983.6,13662217.3
11324,2017-01-02,3.1,38864894.67,17901626.34,3823686.1,18446270.63,454501.44,168003.74,622505.1799999999
11325,2017-01-02,1.32,29441386.22,15445896.96,9037825.21,17479812.87,2336075.5,10604637.97,12940713.47
11326,2017-01-02,1.68,41399427.94,14267315.77,7733399.85,665063.37,1253920.9,354596.24,1608517.14
11327,2017-01-02,0.76,59796785.52,17730842.16,8919519.37,16522109.53,35767.96,11765262.37,11801030.33
11328,2017-01-03,2.79,36796980.98,14004940.14,14979383.72,15036767.26,2001443.59,7332873.78,9334317.37
11329,2017-01-03,0.52,4065350.03,3863202.35,14940657.11,9662952.23,898430.31,8976876.27,9875306.58
11330,2017-01-03,2.78,30808486.57,13267520.92,5115073.83,6304522.5,2543599.99,15699269.71,18242869.700000003
11331,2017-01-03,0.83,62052560.78,10542378.46,7185403.6,14638116.43,1384877.53,13023530.85,14408408.38
11332,2017-01-03,2.93,24214909.32,20099946.28,13540523.26,2073487.78,688446.49,18022072.57,18710519.06
11333,2017-01-03,2.49,37120965.03,10439286.76,1913385.42,12601126.81,1914834.34,4769253.98,6684088.32
11334,2017-01-03,0.9,6665475.38,787195.52,15662714.15,13016335.98,708244.91,7699742.34,8407987.25
11335,2017-01-03,2.03,8824650.97,5408110.56,4068657.93,10726822.15,62940.59,4304602.7,4367543.29
11336,2017-01-03,1.32,54672540.33,18779329.94,19348247.58,17005359.51,245538.81,3496622.85,3742161.66
11337,2017-01-03,0.94,18773294.33,19699985.14,9133555.54,6390420.47,1673535.04,12924211.6,14597746.64
11338,2017-01-03,2.85,19092488.05,14912783.01,5021923.88,9263481.68,545161.93,12732180.59,13277342.52
11339,2017-01-03,1.57,24203050.47,1164036.57,15188651.04,14697668.0,605506.81,9529124.05,10134630.86
11340,2017-01-03,1.56,60410377.13,481905.69,12600663.99,13884472.26,379256.68,2838462.25,3217718.93
11341,2017-01-03,0.92,5274959.94,9817584.33,3910437.93,10896618.8,652885.14,10988731.82,11641616.96
11342,2017-01-03,1.52,51177394.9,20463864.54,18812633.22,5272106.24,1935079.21,9864474.88,11799554.09
11343,2017-01-04,2.89,21349351.57,17795001.98,10309432.73,5700555.15,1308227.9,11017609.37,12325837.27
11344,2017-01-04,1.46,53096560.89,19101247.31,3462598.77,14359469.16,550068.8,8694189.44,9244258.24
11345,2017-01-04,3.11,61990328.76,12764251.65,18108056.77,111279.85,630396.09,1586082.02,2216478.11
11346,2017-01-04,3.1,21793736.97,17586775.13,3034782.64,12645511.59,963138.61,7960973.6,8924112.209999999
11347,2017-01-04,0.85,8085576.92,6544408.79,22016696.12,4809832.48,2537121.62,6109561.26,8646682.879999999
11348,2017-01-04,0.94,9024356.19,560156.82,10048352.7,13038011.87,442894.16,5222861.95,5665756.11
11349,2017-01-04,2.86,47425610.33,18797116.16,16562407.73,3621572.81,2044499.78,12838039.65,14882539.43
11350,2017-01-04,1.54,9058487.63,4471399.96,10279380.57,7292802.16,2204396.47,12992490.24,15196886.71
11351,2017-01-04,0.45,16277881.05,14912532.82,4265853.33,14603782.81,2432600.04,18862468.62,21295068.66
11352,2017-01-04,1.21,12776117.89,13489438.27,17242254.55,14630613.32,1540076.84,12295280.83,13835357.67
11353,2017-01-04,2.12,22231973.08,3237698.4,6581025.03,4062349.07,254913.14,5766571.8,6021484.94
11354,2017-01-04,2.69,4648409.13,4007708.16,15520649.26,7289753.23,59000.11,10340334.26,10399334.37
11355,2017-01-04,0.81,53551254.88,6736302.13,5853586.32,9735114.86,1127832.27,12293939.84,13421772.11
11356,2017-01-04,0.75,53764013.15,15494803.89,5483674.13,11378985.34,893113.74,7951258.88,8844372.62
11357,2017-01-04,3.03,25810687.43,803352.16,10403967.54,14383279.76,2195675.84,12360676.02,14556351.86
11358,2017-01-04,2.55,38258962.03,8332930.21,18564234.86,457920.51,1520332.29,15859627.27,17379959.56
11359,2017-01-05,2.1,40125628.25,13615248.18,13956234.6,2234185.82,2147177.9,12220595.7,14367773.6
11360,2017-01-05,2.6,46832884.11,3510108.45,1470803.72,3055586.94,1452686.19,3301380.84,4754067.029999999
11361,2017-01-05,1.65,32546111.09,2444539.95,16690736.97,3693735.02,579054.05,6271221.85,6850275.899999999
11362,2017-01-05,2.57,31898925.87,7987868.01,13186089.12,586490.43,508216.66,18660916.83,19169133.49
11363,2017-01-05,1.48,39460081.93,5866031.28,14182135.07,17832413.77,1006607.12,7009242.39,8015849.51
11364,2017-01-05,1.13,43944519.62,13287359.93,8041645.97,3142224.11,74619.94,16083168.98,16157788.92
11365,2017-01-05,2.49,21670161.4,19847623.13,12649127.12,1426619.46,1266356.17,2718143.17,3984499.34
11366,2017-01-05,1.62,20650076.65,91481.68,8458093.82,9138799.61,694160.19,19084337.41,19778497.6
11367,2017-01-05,3.2,16858984.98,18472233.52,1853733.7,18233668.54,116293.46,4095715.32,4212008.78
11368,2017-01-05,1.42,34306046.93,8868323.62,19205398.18,18683176.47,1208495.6,18624807.48,19833303.08
11369,2017-01-05,3.03,22511818.33,13592618.44,15420779.54,13104042.83,1632281.98,962719.87,2595001.85
11370,2017-01-05,3.06,33772668.99,17421010.67,15248207.56,3455174.47,256486.84,11171730.35,11428217.19
11371,2017-01-05,1.12,25376390.5,11739027.16,4404955.48,73536.73,1549673.11,3461412.88,5011085.99
11372,2017-01-05,2.68,52300624.85,1992028.82,15092585.57,6490624.58,2401142.17,12504035.26,14905177.43
11373,2017-01-05,1.66,4571131.29,2878063.75,5277215.45,2430477.75,958819.79,17421157.94,18379977.73
11374,2017-01-06,3.02,35766429.27,16157014.42,15637025.03,14628567.99,2499906.43,5777110.05,8277016.48
11375,2017-01-06,1.7,35979770.57,4689771.98,7585689.32,18774617.86,1991179.51,7796930.21,9788109.72
11376,2017-01-06,2.53,23984550.69,11648525.84,3582433.11,1621972.61,24488.0,901840.04,926328.04
11377,2017-01-06,1.75,26316232.17,8763053.21,20611728.52,7689864.52,2406830.24,11152831.21,13559661.45
11378,2017-01-06,1.08,50012744.91,6215663.84,2380126.81,17483662.96,1298686.38,11688608.2,12987294.579999998
11379,2017-01-06,1.0,17543752.55,16109676.66,17325809.7,14109280.09,1529298.72,11972437.46,13501736.180000002
11380,2017-01-06,1.64,54467668.24,14968423.57,2314746.75,16850374.72,1551346.85,17704185.83,19255532.68
11381,2017-01-06,2.56,56026526.49,13226218.83,15573000.75,17880979.78,996048.84,1793325.73,2789374.57
11382,2017-01-06,2.14,40667409.8,7628796.31,2510567.6,7993677.23,1130934.62,9128279.34,10259213.96
11383,2017-01-06,2.38,48307990.27,4635977.21,11572508.46,13438410.0,1320951.89,5744202.18,7065154.069999999
11384,2017-01-06,1.23,38312714.27,10560665.05,4275701.86,13742040.92,2458866.66,4716557.1,7175423.76
11385,2017-01-06,1.79,32831700.64,16726588.82,19709198.9,12220883.98,556275.3,6511874.09,7068149.39
11386,2017-01-06,0.56,60422820.82,11784191.58,9131210.94,6311262.32,2328996.74,18184125.25,20513121.99
11387,2017-01-06,2.74,17667591.94,19859314.01,350850.97,16121718.66,2484952.82,4880447.91,7365400.73
11388,2017-01-06,3.22,9635376.11,316014.22,14286658.41,14895950.78,1081859.38,1641383.92,2723243.3
11389,2017-01-06,1.58,17969518.74,20436730.28,10124073.72,8625172.16,629437.62,7964338.13,8593775.75
11390,2017-01-07,0.47,38417603.61,14153539.09,19553580.58,8155464.29,1176072.4,5169717.63,6345790.029999999
11391,2017-01-07,0.92,11575079.42,17045313.93,9851264.93,208911.82,258663.72,5631806.36,5890470.08
11392,2017-01-07,2.27,56806017.05,6856666.77,9350821.27,16340160.07,2091699.24,8773883.9,10865583.14
11393,2017-01-07,2.16,25691395.7,10406038.07,10327721.79,5501659.87,801437.23,15795306.08,16596743.31
11394,2017-01-07,2.65,53127491.91,16314826.27,19556189.75,9120942.39,774735.82,16180847.21,16955583.03
11395,2017-01-07,1.15,15578754.84,15570930.25,13346467.1,7968190.59,1714774.73,9364906.82,11079681.55
11396,2017-01-07,2.59,19574848.58,6837876.03,15223721.96,13137683.14,1429323.61,16235396.7,17664720.31
11397,2017-01-07,2.37,3701876.28,6640863.27,16384748.68,7557528.31,1491642.11,3212855.07,4704497.18
11398,2017-01-07,1.35,16111999.02,13568124.86,21322493.2,3482060.33,1233770.03,5165703.51,6399473.54
11399,2017-01-07,1.97,30647425.35,19112538.07,19048246.89,16827830.55,1147585.87,3098319.89,4245905.76
11400,2017-01-07,0.85,59138904.29,8982200.48,21089797.33,3555863.28,803963.96,17844703.32,18648667.28
11401,2017-01-07,1.71,24308683.49,7224920.73,7807995.79,550768.52,720075.75,14659759.11,15379834.86
11402,2017-01-07,2.92,39987635.26,18314755.94,4886239.46,3801779.12,2530867.93,14880274.77,17411142.7
11403,2017-01-07,1.62,26734345.81,13982548.7,4625812.99,8817571.64,1026025.93,13301552.22,14327578.15
11404,2017-01-07,2.8,2924835.49,7948231.64,19509498.79,8199257.82,1290973.75,256487.79,1547461.54
11405,2017-01-08,2.1,31473674.31,1172477.24,18890648.15,15427235.07,1011278.25,4097021.89,5108300.140000001
11406,2017-01-08,0.98,4120054.09,14769298.53,14792712.04,3776435.8,1849429.98,16908190.86,18757620.84
11407,2017-01-08,2.07,55236244.95,7223788.53,1431537.42,15026007.07,442641.7,9329624.78,9772266.48
11408,2017-01-08,1.86,47069083.04,1444530.48,7233565.22,1866952.25,132534.23,14389184.02,14521718.25
11409,2017-01-08,1.56,23667907.56,12533908.22,16698392.28,9176291.37,2480331.67,4208921.04,6689252.71
11410,2017-01-08,0.78,40017312.07,6612135.6,5653352.78,16764134.52,1363913.64,1269287.83,2633201.47
11411,2017-01-08,1.61,7002467.36,6928398.53,14193356.56,7999822.43,1402152.0,16033254.55,17435406.55
11412,2017-01-08,0.64,43913678.83,9808886.95,12343898.03,18661769.87,1188882.6,4522842.84,5711725.44
11413,2017-01-08,0.72,51425436.13,14687119.32,5974119.65,12225213.69,127044.07,4267156.79,4394200.86
11414,2017-01-08,1.61,51363758.11,5656643.11,21250225.55,14658720.4,1723123.85,7748106.13,9471229.98
11415,2017-01-08,1.3,17769012.43,1657009.25,5839174.39,9877543.39,1440923.23,10581844.8,12022768.03
11416,2017-01-08,3.04,16485688.71,8688237.55,20350786.58,8325756.39,363128.83,12151918.65,12515047.48
11417,2017-01-08,1.5,32590340.05,1124354.86,12302747.94,1640472.04,1333144.56,17920285.4,19253429.96
11418,2017-01-08,2.57,60491227.39,14273485.66,2088501.08,2323791.78,594855.67,14657431.61,15252287.28
11419,2017-01-08,1.93,57537890.57,19636263.06,18959641.47,11075694.3,1629909.73,10203392.27,11833302.0
11420,2017-01-08,2.42,22479489.96,13485170.0,18000026.64,11888008.89,1700755.6,2791906.23,4492661.83
11421,2017-01-09,1.17,48743766.08,5637400.2,18899365.76,19077787.83,755367.12,2642991.7,3398358.8200000003
11422,2017-01-09,3.09,57587569.15,3719551.92,14513805.58,16617175.33,239625.38,2531633.61,2771258.99
11423,2017-01-09,1.93,16309439.93,4765213.0,16184712.67,16360356.41,2031845.23,19115017.23,21146862.46
11424,2017-01-09,2.78,51898180.73,4536483.66,20629778.54,5552413.68,1620689.41,15731557.47,17352246.88
11425,2017-01-09,1.47,16745051.27,6424290.16,2904322.19,7977507.31,1538550.0,1670648.79,3209198.79
11426,2017-01-09,0.72,21457126.75,1992742.24,1888580.86,1978559.61,1522833.84,5890420.73,7413254.57
11427,2017-01-09,2.33,12427483.57,18335882.01,2844672.33,11266183.71,1831512.87,6225098.08,8056610.95
11428,2017-01-09,0.46,31695392.36,18118923.37,19788575.48,1347165.2,581620.86,6110709.85,6692330.71
11429,2017-01-09,1.78,52711705.91,12594238.4,12803159.28,8656513.62,1035765.69,97697.54,1133463.23
11430,2017-01-09,0.98,33006280.15,1267545.37,4004361.18,10969064.08,564077.01,8372173.06,8936250.07
11431,2017-01-09,2.2,7715771.73,16458355.54,3223044.89,4420657.56,181150.81,16603678.14,16784828.95
11432,2017-01-09,3.19,15737480.69,1264847.69,10130542.38,15022786.59,2308840.62,2102382.76,4411223.38
11433,2017-01-09,1.74,35182081.88,2178503.39,18552742.26,13073913.99,118742.43,1233496.92,1352239.35
11434,2017-01-09,2.74,36452544.2,6659003.43,18312630.26,2864611.01,117371.08,12557270.44,12674641.52
11435,2017-01-09,1.87,36059912.26,8832444.47,19360573.06,19056974.6,819996.02,14973093.33,15793089.35
11436,2017-01-09,1.83,4813231.13,7244309.58,17488583.87,10501119.83,811732.52,4715142.73,5526875.25
11437,2017-01-10,3.05,47110269.88,3382348.23,1401457.3,511800.31,101127.7,17574712.5,17675840.2
11438,2017-01-10,2.94,56844405.2,2295359.53,16379199.65,6782725.2,1954057.64,13213189.57,15167247.21
11439,2017-01-10,2.65,31910358.28,17592721.8,11803056.4,18972319.11,298827.94,9238126.97,9536954.91
11440,2017-01-10,1.27,44930913.08,7434527.66,16521240.56,17480561.19,225135.15,15487376.32,15712511.47
11441,2017-01-10,1.97,57131136.53,4474854.44,11014340.75,2928500.9,222430.92,6274956.58,6497387.5
11442,2017-01-10,1.07,40167580.99,9968991.93,10997426.58,16564140.89,1640714.72,5226480.51,6867195.23
11443,2017-01-10,1.69,42149192.91,753796.09,2868758.32,11980555.7,430903.32,5073594.07,5504497.390000001
11444,2017-01-10,1.8,45091872.82,12288099.53,20588095.44,421065.88,1472950.5,3561653.9,5034604.4
11445,2017-01-10,2.78,16282936.68,5086724.13,8520253.44,14673797.35,511609.82,17014212.04,17525821.86
11446,2017-01-10,2.96,36420692.56,12245423.13,13245292.82,7997933.95,2130197.25,7593542.06,9723739.31
11447,2017-01-10,1.61,52640713.36,12571493.77,4711482.61,7674453.22,476339.15,16933834.4,17410173.549999997
11448,2017-01-10,0.49,18511902.45,16565282.57,8389867.52,7416037.03,1094466.63,17115924.17,18210390.8
11449,2017-01-10,2.86,56078230.81,4706281.99,19800078.76,11557204.55,1406698.34,2543420.13,3950118.47
11450,2017-01-10,0.93,38777406.96,9487386.54,4767047.51,13836574.41,2241359.98,778954.63,3020314.61
11451,2017-01-10,2.19,26450866.46,19690384.6,4687586.96,12546865.31,547768.59,18762793.51,19310562.1
11452,2017-01-11,0.51,38952485.77,14884661.92,5924691.78,4683686.28,1579968.9,4089844.26,5669813.16
11453,2017-01-11,1.56,25118563.79,19965846.24,13069871.21,13692974.45,79404.18,7403607.41,7483011.59
11454,2017-01-11,3.21,52381970.8,18983707.17,11842333.04,2625401.66,1974282.98,2521422.8,4495705.779999999
11455,2017-01-11,0.72,30147678.45,12502373.5,3987456.32,18817919.4,1342232.62,18343293.96,19685526.58
11456,2017-01-11,1.63,56330932.06,5402805.51,15737877.81,9175376.71,2406513.67,1767865.33,4174379.0
11457,2017-01-11,1.3,31865925.15,15494670.91,20640742.08,1769662.88,1974444.45,15638776.4,17613220.85
11458,2017-01-11,2.98,41276781.85,14290900.71,4522087.67,11171033.37,1020604.89,16679068.33,17699673.22
11459,2017-01-11,2.88,62364660.29,12054917.97,15305403.51,11177944.05,1058764.13,17894213.21,18952977.34
11460,2017-01-11,1.11,9186267.04,14284963.89,13336506.06,751899.07,16528.16,8921648.69,8938176.85
11461,2017-01-11,0.67,46049754.01,12560465.25,7481261.46,210458.89,2134116.51,10893274.61,13027391.12
11462,2017-01-11,2.2,8680371.21,10631986.0,14051702.45,19297622.46,2050927.75,9847245.19,11898172.94
11463,2017-01-11,1.39,52433898.16,8514846.89,4774087.18,7557162.03,1447785.15,10433406.68,11881191.83
11464,2017-01-11,2.33,37281738.33,915206.03,18967148.63,4755243.27,955995.02,4685417.71,5641412.73
11465,2017-01-11,0.53,58640275.1,17721127.41,505183.17,10611146.09,2049716.57,11180432.74,13230149.31
11466,2017-01-11,0.81,54127188.6,17718111.34,12897062.69,161526.04,1554014.25,5042612.68,6596626.93
11467,2017-01-11,2.37,4680003.34,12160488.8,7250214.1,249817.63,483394.86,11321421.95,11804816.81
11468,2017-01-12,1.04,8582257.09,5483745.12,20045329.92,2184894.59,617009.19,15961352.5,16578361.69
11469,2017-01-12,2.85,37576611.29,575858.58,11357394.73,15547431.06,1542309.47,57017.69,1599327.16
11470,2017-01-12,0.6,32397632.4,29248.44,18251479.95,4809344.56,1726638.92,16722571.8,18449210.72
11471,2017-01-12,1.05,10536342.78,1492456.02,21011015.33,9753540.74,288455.37,8630914.09,8919369.459999999
11472,2017-01-12,3.25,8085755.82,7367079.17,7604317.87,4332240.18,2138238.52,11823427.81,13961666.33
11473,2017-01-12,1.66,35252645.42,3856572.89,20022157.28,10555033.93,1281892.56,4975364.78,6257257.34
11474,2017-01-12,2.42,3057953.41,5425890.79,16518209.17,9857156.9,508925.88,19348495.62,19857421.5
11475,2017-01-12,0.95,54613400.68,14322448.56,2460276.97,7763288.26,1439907.71,11915624.54,13355532.25
11476,2017-01-12,2.15,50447256.01,19634345.1,2363515.43,8392402.56,2231404.69,18848370.48,21079775.17
11477,2017-01-12,2.48,49090075.99,4232819.91,18589389.85,12657982.9,140319.64,14967650.81,15107970.45
11478,2017-01-12,1.32,999995.23,9531997.96,10651201.39,16315161.08,562724.32,16971127.71,17533852.03
11479,2017-01-12,2.77,2977908.5,20296151.08,11261507.71,6187954.64,1434240.09,5008364.42,6442604.51
11480,2017-01-12,2.14,34368087.82,19071908.42,20270169.19,10309326.07,4711.79,12480674.85,12485386.64
11481,2017-01-12,1.53,62157221.07,7212116.46,20555756.19,16548055.13,457786.9,6858155.87,7315942.77
11482,2017-01-12,2.01,21396751.07,6544217.85,2563341.66,3253243.93,602796.87,15839145.78,16441942.65
11483,2017-01-13,2.06,21525425.98,4957371.68,8498114.04,18977094.04,2251259.75,18909572.79,21160832.54
11484,2017-01-13,0.91,8393204.34,3181185.32,20360694.03,14542036.62,1334864.28,4136368.82,5471233.1
11485,2017-01-13,1.57,42149822.92,9417529.49,18646452.61,7092760.52,1609817.18,14265490.49,15875307.67
11486,2017-01-13,1.41,40420974.41,6982932.24,16398347.88,7268394.27,7821.08,14433127.76,14440948.84
11487,2017-01-13,1.57,6333299.13,15247252.05,2319102.94,3978234.4,984792.75,6782304.6,7767097.35
11488,2017-01-13,2.58,29215952.23,4848792.97,14128210.78,5190359.51,1138709.09,2773537.51,3912246.6
11489,2017-01-13,1.8,41695976.61,15073142.56,13233404.95,11372709.97,2136178.19,6181256.55,8317434.74
11490,2017-01-13,3.08,30847588.0,5898525.61,3801983.47,72418.82,495700.05,3248514.18,3744214.23
11491,2017-01-13,1.27,42151559.21,12133497.62,17600347.28,448680.91,166201.8,17116523.78,17282725.580000002
11492,2017-01-13,1.61,51021524.46,13069029.64,7095484.8,19111147.44,2100414.4,16026036.11,18126450.51
11493,2017-01-13,2.65,42867363.61,13751750.45,14115273.23,4562954.19,539979.64,14822009.52,15361989.16
11494,2017-01-13,1.97,38510651.1,3589289.45,8229447.41,16071274.85,1759157.57,14692969.8,16452127.37
11495,2017-01-13,1.98,53354223.25,5787263.62,1919452.33,11864129.04,233096.89,7744307.91,7977404.8
11496,2017-01-13,0.59,56291879.09,5038129.01,11935733.6,8640035.25,1712511.37,17571120.38,19283631.75
11497,2017-01-13,1.56,24307649.85,11794333.53,6974173.78,14184630.4,1077790.33,15698019.28,16775809.61
11498,2017-01-13,1.2,10829166.15,1550572.23,1621915.58,969070.48,2363165.62,17552033.92,19915199.540000003
11499,2017-01-14,3.25,51120908.72,10609006.29,4514810.59,14647611.15,510356.36,9671546.82,10181903.18
11500,2017-01-14,1.31,13360842.65,1790500.71,14075018.08,16602582.92,170945.96,5496521.38,5667467.34
11501,2017-01-14,2.93,58064668.21,6899729.12,2305793.28,5428909.79,1358588.07,12565039.24,13923627.31
11502,2017-01-14,2.34,1430083.38,14057266.94,1989300.89,5843246.04,2336635.34,13216992.64,15553627.98
11503,2017-01-14,1.4,57584657.55,8445422.44,21470464.22,1995747.34,518278.09,13683861.04,14202139.13
11504,2017-01-14,1.97,36827298.61,5738757.98,2445470.46,16581347.54,2125914.32,7506751.94,9632666.26
11505,2017-01-14,2.8,48425775.93,12606949.04,8552958.12,15651740.18,864178.11,9989392.3,10853570.41
11506,2017-01-14,2.92,24908087.65,15153732.62,3034246.09,8237686.65,252123.95,2161794.94,2413918.89
11507,2017-01-14,0.89,61987868.69,5211499.39,21362375.71,7317598.79,1501938.38,11626544.55,13128482.93
11508,2017-01-14,1.39,14223314.41,6128887.41,10943350.19,8282531.07,1329093.82,8996880.01,10325973.83
11509,2017-01-14,1.38,16523033.74,13107183.12,2527253.39,8143422.24,2134912.92,3683776.87,5818689.79
11510,2017-01-14,0.56,3214898.38,19758672.83,17485666.07,8323021.3,262117.8,9546374.89,9808492.69
11511,2017-01-14,2.12,58784900.63,4378072.82,17757910.46,2823499.74,1643091.61,6744896.87,8387988.48
11512,2017-01-14,2.84,28504452.45,13392823.73,20496534.69,261092.18,1579863.69,12680730.83,14260594.52
11513,2017-01-14,1.51,42182113.98,18558413.17,16049155.27,14770721.01,2533531.69,15642380.43,18175912.12
11514,2017-01-15,2.52,42968953.54,9456724.21,1244445.93,6659510.76,835374.91,7932815.02,8768189.93
11515,2017-01-15,2.2,54661329.27,6485982.74,12516074.6,9510056.57,113555.62,16151855.99,16265411.61
11516,2017-01-15,1.5,41561611.01,13651232.56,8734455.14,5956017.48,1047160.21,3369307.37,4416467.58
11517,2017-01-15,0.84,35129534.39,643427.08,17025440.08,7393558.87,1182651.01,12316475.84,13499126.85
11518,2017-01-15,2.43,44398943.09,7372692.7,13439862.55,1450336.06,939513.99,8317528.12,9257042.11
11519,2017-01-15,2.84,46939936.37,5280876.05,16493682.29,7173618.39,1605444.45,7289159.98,8894604.43
11520,2017-01-15,2.37,11621615.32,4598134.88,4103947.21,8972001.14,676959.52,4420874.45,5097833.970000001
11521,2017-01-15,0.49,6854884.46,3679775.06,9940574.93,16134741.55,466358.65,4693327.75,5159686.4
11522,2017-01-15,1.05,4678554.02,15088107.83,9827614.96,6242127.97,1152947.44,8877964.28,10030911.72
11523,2017-01-15,0.64,23380508.44,19551439.71,22310910.04,1715378.75,1851163.03,16242972.84,18094135.87
11524,2017-01-15,2.04,31127869.41,7876475.43,434634.21,14707965.58,2270070.5,10683365.83,12953436.33
11525,2017-01-15,2.57,38481627.42,1005172.81,18559767.45,7277237.31,1690080.01,11087063.35,12777143.36
11526,2017-01-15,0.75,59882570.59,14716536.48,2208669.93,17733459.38,960921.63,13803082.32,14764003.95
11527,2017-01-15,2.8,20676163.15,11017350.91,1828087.65,18579530.2,1901242.14,5639865.54,7541107.68
11528,2017-01-15,2.0,47558944.77,14813419.61,7463920.2,16890512.19,480909.05,7369212.67,7850121.72
11529,2017-01-15,2.38,33212891.17,13262969.24,15937973.26,4390843.13,1914920.21,16430841.87,18345762.08
11530,2017-01-16,3.17,13756929.45,18534792.99,15430322.78,4917096.63,1224572.76,1001899.19,2226471.95
11531,2017-01-16,0.68,38460096.18,2874891.16,14280276.37,15384637.61,689593.14,9947806.44,10637399.58
11532,2017-01-16,2.97,60453975.1,3462839.84,17616092.98,8642545.2,1762797.87,10370200.44,12132998.31
11533,2017-01-16,0.79,7770044.66,6992117.6,5285117.25,5769351.36,1060374.32,10694668.94,11755043.26
11534,2017-01-16,1.54,31707891.31,10059010.44,14415914.77,5693915.4,1578953.2,14751120.08,16330073.28
11535,2017-01-16,2.83,3225893.74,18949891.17,14511281.04,11187326.12,1689988.05,8743249.13,10433237.180000002
11536,2017-01-16,2.99,20077889.83,18566077.11,14881955.75,17339540.05,1001280.27,16346187.74,17347468.01
11537,2017-01-16,1.86,38791203.68,17847721.52,13520025.31,11990553.2,2510734.1,6569047.39,9079781.49
11538,2017-01-16,2.11,52570820.99,4555253.76,5038231.65,12016767.54,1163818.49,6577717.94,7741536.430000001
11539,2017-01-16,2.43,45649672.98,14936893.26,20794463.2,14470629.19,2505966.98,18674655.1,21180622.08
11540,2017-01-16,2.78,28931207.59,7850295.59,22197874.65,14729400.44,598938.6,6285317.02,6884255.619999999
11541,2017-01-16,0.78,56831563.94,19061847.73,15674598.06,17618902.2,425155.32,3721738.52,4146893.84
11542,2017-01-16,2.72,18921434.81,4391671.42,10099978.64,3140621.56,1606419.95,10689779.71,12296199.66
11543,2017-01-16,1.79,47128241.32,2891631.19,12217660.79,19075424.73,1393027.44,18447018.25,19840045.69
11544,2017-01-16,1.71,29628284.84,17244106.88,2464760.21,6370488.77,1375889.73,15096389.58,16472279.31
11545,2017-01-17,1.63,56169817.4,14675508.98,8264936.82,5454850.79,2533777.94,8449954.98,10983732.92
